id,product_name,EAN,miso_artvonbonbonsanderensuesswaren,miso_artvonschokolade,miso_artvonsnackknabberartikel,miso_artvonzucker,miso_artvonspeiseoel,miso_artvonteigwarennudeln,miso_artvonverwendetemei,miso_artvonkraeuterngewuerzen,miso_artvonbearbeitetemgetreideprodukt,miso_artvonsaucedip,miso_artvonsalatsauce,miso_artvontrinkschokolade,miso_artvonerfrischungsgetraenk,miso_artvonkeksgebaeck,miso_artvonkuchen,miso_artvongebaeckpastete,miso_artvonummantelungfuellung,miso_artvonbrot,miso_artvonprodukt,miso_artvondessert,miso_artvonwasser,miso_artvonsportgetraenk,miso_artvonkrustentierenmuschelnschnecken,miso_artvonhonig,miso_artvoneingelegtemgemuesesauerkonserven,miso_artvonoliven,miso_artvonjoghurt,miso_artvonrahm,miso_artvonmilch,cat_5,cat_5_name,cat_4,cat_4_name,cat_3,cat_3_name,cat_2,cat_2_name,cat_1,cat_1_name
100204800000,Les Exquises Mousse Noir,7616500648623,Schokoladentafel,Dunkle Schokolade,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101082101,Schokoladentafeln,BeSS_01010821,Schokolade,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
100205400000,Schokolade Kirsch ohne Zuckerkruste,7616500649675,Schokoladentafel,Milchschokolade,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101082101,Schokoladentafeln,BeSS_01010821,Schokolade,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
100205600000,Schokolade Cognac,7616500649668,Schokoladentafel,Milchschokolade,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101082101,Schokoladentafeln,BeSS_01010821,Schokolade,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
100206000000,Les Adorables Marc de Champagne,7616500664036,Schokoladentafel,Milchschokolade,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101082101,Schokoladentafeln,BeSS_01010821,Schokolade,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
100250000000,Giandor Milchschokolade,,Schokoladentafel,Milchschokolade,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101082108,Pralinés,BeSS_01010821,Schokolade,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
100901800000,Pralinés Prestige,7616500665620,Pralinen,Mischung,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101082108,Pralinés,BeSS_01010821,Schokolade,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
100901900000,Pralinés Prestige,7616500665637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101082108,Pralinés,BeSS_01010821,Schokolade,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
100902000000,Pralinés Prestige,7616500665644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101082108,Pralinés,BeSS_01010821,Schokolade,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
100909400000,Pralinen assortiert Spezialedition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101082108,Pralinés,BeSS_01010821,Schokolade,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
100910500000,Pralinés du Confiseur,7616500665538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101082108,Pralinés,BeSS_01010821,Schokolade,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
100910600000,Pralinés du Confiseur,7616500665545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101082108,Pralinés,BeSS_01010821,Schokolade,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
100920500000,Truffes au Marc de Champagne,7616500639911,Trüffel,Milchschokolade,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101082108,Pralinés,BeSS_01010821,Schokolade,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
100982000000,Kugeln assortiment,7616500662247,Schokoladenkugeln,Mischung,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101082108,Pralinés,BeSS_01010821,Schokolade,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
100990100000,Adoro Kugeln Milch,7616500664661,,Milchschokolade,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101082108,Pralinés,BeSS_01010821,Schokolade,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101000500000,Trolli Saure Glühwürm.,4000512446309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010818,Bonbons & Kaugummi,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101000600000,Red Band Sweet Mushro.,7310350101870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010818,Bonbons & Kaugummi,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101001000000,Grand St. Bernard Aprikose Zitronenme.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010818,Bonbons & Kaugummi,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101001200000,M-Classic Erfrischungsbonbons,7613312261507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010818,Bonbons & Kaugummi,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101001800000,M-Classic Gummi Mix,7613312263808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010818,Bonbons & Kaugummi,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101002000000,M-Classic Fruchtbonbon,7613312261521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010818,Bonbons & Kaugummi,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101002300000,The Original Marshmallows BBQ,8712767500151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010818,Bonbons & Kaugummi,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101003200000,Mentos Fruit,87108675,Dragees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010818,Bonbons & Kaugummi,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101003300000,Mentos Mint,87108729,Dragees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010818,Bonbons & Kaugummi,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101003500000,M-Classic Lollies mix,7613312293133,Lutscher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010818,Bonbons & Kaugummi,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101067900000,Cassis Pastillen,7610167620305,Pastillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010818,Bonbons & Kaugummi,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101134400000,Mentos Gum Sweet Mint,80728351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010818,Bonbons & Kaugummi,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101225900000,Smams Sugarfree Fruits,7613312124734,Kaubonbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010818,Bonbons & Kaugummi,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101300200000,Coaties Original,7616500130029,Schokolinsen,Milchschokolade,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101082105,Schokoladen-Snacks,BeSS_01010821,Schokolade,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101300300000,Coaties Original,7616500130036,Dragees,Mischung,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101082105,Schokoladen-Snacks,BeSS_01010821,Schokolade,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101301100000,Crispy Coaties Butterguetzli,7616500667952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101082105,Schokoladen-Snacks,BeSS_01010821,Schokolade,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101302300000,Coaties Original,,Dragees,Mischung,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101082105,Schokoladen-Snacks,BeSS_01010821,Schokolade,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101303000000,M-Budget Dragées Mix,7613269195528,Dragees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101082105,Schokoladen-Snacks,BeSS_01010821,Schokolade,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101303100000,Almond Coaties Karamellies. Mandeln,7616500130319,Dragees,Milchschokolade,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101082105,Schokoladen-Snacks,BeSS_01010821,Schokolade,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101303400000,Coaties karam. Mandeln,,Dragees,Milchschokolade,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101082105,Schokoladen-Snacks,BeSS_01010821,Schokolade,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101310600000,Alnatura Riegel Cocos Zartbitter,42143956,Schokoladenriegel,Zartbitter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101310700000,Alnatura Erdnuss Krokant Riegel,42328209,Erdnuss-Korkant-Riegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101311000000,Alnatura Marzipan Nougat Riegel,42247104,Marzipanriegel,Zartbitter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101311500000,Alnatura Riegel Marzipan,42214458,Marzipanriegel,Zartbitter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101401600000,Party Cashews gesalzen,7613312272671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010901,Geröstete Nüsse,BeSS_010109,"Chips, Erdnüsse & Apéritif",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101402800000,Party Erdnüsse,7613269296522,,,Erdnüsse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010901,Geröstete Nüsse,BeSS_010109,"Chips, Erdnüsse & Apéritif",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101403000000,Party Nussmischung,,,,Nussmischung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010901,Geröstete Nüsse,BeSS_010109,"Chips, Erdnüsse & Apéritif",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101403400000,Party Nussmischung mit Sultaninen,7617400010084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010901,Geröstete Nüsse,BeSS_010109,"Chips, Erdnüsse & Apéritif",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101403900000,Party Pistazien,7610200067395,,,Pistazien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010901,Geröstete Nüsse,BeSS_010109,"Chips, Erdnüsse & Apéritif",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101404000000,Party Pistazien,7610200190543,,,Pistazien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010901,Geröstete Nüsse,BeSS_010109,"Chips, Erdnüsse & Apéritif",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101404500000,Party Chili  Nuts,7613312212240,,,Cashewnüsse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010901,Geröstete Nüsse,BeSS_010109,"Chips, Erdnüsse & Apéritif",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101405300000,Party Honey Nuts,,,,Nussmischung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010901,Geröstete Nüsse,BeSS_010109,"Chips, Erdnüsse & Apéritif",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101405600000,Party Nussmischung,7613312104453,,,Nussmischung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010901,Geröstete Nüsse,BeSS_010109,"Chips, Erdnüsse & Apéritif",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101406500000,Party Nussmischung ohne Fett geröstet,,,,Nussmischung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010901,Geröstete Nüsse,BeSS_010109,"Chips, Erdnüsse & Apéritif",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101407400000,Bio Mandeln Rosmarin Thymian,7613312096314,,,Mandeln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010901,Geröstete Nüsse,BeSS_010109,"Chips, Erdnüsse & Apéritif",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101410100000,Alnatura Erdnüsse geröstet & gesalzen,4104420057340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_01010901,Geröstete Nüsse,BeSS_010109,"Chips, Erdnüsse & Apéritif",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101515400000,Suprême Kug. Noisettes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101515500000,Suprême Vermicelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101553400000,Crunchy Clouds Haselnüsse,7616500668430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101082105,Schokoladen-Snacks,BeSS_01010821,Schokolade,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101553500000,Crunchy Clouds Mandelstifte,7616500668423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101082105,Schokoladen-Snacks,BeSS_01010821,Schokolade,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101553600000,Crunchy Clouds Beeren Mix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101082105,Schokoladen-Snacks,BeSS_01010821,Schokolade,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
101572100000,Pralinés La Bijouterie,,Pralinen,Mischung,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101082108,Pralinés,BeSS_01010821,Schokolade,BeSS_010108,Süssigkeiten,BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
102000400000,Cristal Feinkristallzucker,7610200010148,,,,Feinkristallzucker,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101030904,Zucker & Süssstoffe,BeSS_01010309,Backzutaten,BeSS_010103,"Bäckerei, Confiserie & Backen",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
102001200000,Sucorine Xylit,7613312266762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101030904,Zucker & Süssstoffe,BeSS_01010309,Backzutaten,BeSS_010103,"Bäckerei, Confiserie & Backen",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
102001400000,Bio Max Havelaar Rohrzucker,7617027007429,,,,Rohrzucker,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101030904,Zucker & Süssstoffe,BeSS_01010309,Backzutaten,BeSS_010103,"Bäckerei, Confiserie & Backen",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
102001700000,M-Classic Hagelzucker,7617027869157,,,,Hagelzucker,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101030904,Zucker & Süssstoffe,BeSS_01010309,Backzutaten,BeSS_010103,"Bäckerei, Confiserie & Backen",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
102003000000,Gelvite Gelierzucker,7610200010186,,,,Gelierzucker,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101030904,Zucker & Süssstoffe,BeSS_01010309,Backzutaten,BeSS_010103,"Bäckerei, Confiserie & Backen",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
102004000000,Cristal Würfelzucker,7610200010100,,,,Würfel-Zucker,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101030904,Zucker & Süssstoffe,BeSS_01010309,Backzutaten,BeSS_010103,"Bäckerei, Confiserie & Backen",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
102004500000,Alnatura Vollrohrzucker,4104420024106,,,,Vollrohrzucker,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101030904,Zucker & Süssstoffe,BeSS_01010309,Backzutaten,BeSS_010103,"Bäckerei, Confiserie & Backen",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
102005900000,Puderzucker Streuer,7610200010193,,,,Puder-Zucker,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101030904,Zucker & Süssstoffe,BeSS_01010309,Backzutaten,BeSS_010103,"Bäckerei, Confiserie & Backen",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
102006000000,Reiner Puderzucker,7610200010209,,,,Puder-Zucker,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101030904,Zucker & Süssstoffe,BeSS_01010309,Backzutaten,BeSS_010103,"Bäckerei, Confiserie & Backen",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
102007100000,Cristal 100 Zuckersticks,7610200270825,,,,Feinkristallzucker,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101030904,Zucker & Süssstoffe,BeSS_01010309,Backzutaten,BeSS_010103,"Bäckerei, Confiserie & Backen",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
102010200000,Max Havelaar Rohrzucker grob,7610200010117,,,,Rohrzucker,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101030904,Zucker & Süssstoffe,BeSS_01010309,Backzutaten,BeSS_010103,"Bäckerei, Confiserie & Backen",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
102500400000,Pudding Crème au Chocolat,7617400020038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101030901,Backen & Desserts,BeSS_01010309,Backzutaten,BeSS_010103,"Bäckerei, Confiserie & Backen",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
102505100000,Crème Quick au Chocolat,7617400020069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101030901,Backen & Desserts,BeSS_01010309,Backzutaten,BeSS_010103,"Bäckerei, Confiserie & Backen",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
102507100000,Mousse au Chocolat,7617400020090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101030901,Backen & Desserts,BeSS_01010309,Backzutaten,BeSS_010103,"Bäckerei, Confiserie & Backen",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
102522000000,White Brownies,7613312066416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101030901,Backen & Desserts,BeSS_01010309,Backzutaten,BeSS_010103,"Bäckerei, Confiserie & Backen",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
102522100000,Zitronen Cake,7617400020151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101030901,Backen & Desserts,BeSS_01010309,Backzutaten,BeSS_010103,"Bäckerei, Confiserie & Backen",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
102522400000,Choco Cake,7617400020229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101030901,Backen & Desserts,BeSS_01010309,Backzutaten,BeSS_010103,"Bäckerei, Confiserie & Backen",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
102523000000,Brownies,7617400020410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101030901,Backen & Desserts,BeSS_01010309,Backzutaten,BeSS_010103,"Bäckerei, Confiserie & Backen",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
102523100000,Muffins,7617400020458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101030901,Backen & Desserts,BeSS_01010309,Backzutaten,BeSS_010103,"Bäckerei, Confiserie & Backen",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
102525700000,CupCakes Vanille-Choco,7617400020847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101030901,Backen & Desserts,BeSS_01010309,Backzutaten,BeSS_010103,"Bäckerei, Confiserie & Backen",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
102535100000,Cup Lovers Brownie,7613312066676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101030901,Backen & Desserts,BeSS_01010309,Backzutaten,BeSS_010103,"Bäckerei, Confiserie & Backen",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
103302600000,M-Budget Olivenöl Vergine,7613312186220,,,,,Olivenöl,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101141001,Olivenöl,BeSS_01011410,Essig & Öle,BeSS_010114,"Pasta, Zutaten & Konserven",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
103330100000,Monini Aglio e Peperoncino,80481522,,,,,Olivenöl,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101141001,Olivenöl,BeSS_01011410,Essig & Öle,BeSS_010114,"Pasta, Zutaten & Konserven",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
103330200000,Monini Tartufo Bianco,80481508,,,,,Olivenöl,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101141001,Olivenöl,BeSS_01011410,Essig & Öle,BeSS_010114,"Pasta, Zutaten & Konserven",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
103330300000,Monini Limone,8005510001266,,,,,Olivenöl,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101141001,Olivenöl,BeSS_01011410,Essig & Öle,BeSS_010114,"Pasta, Zutaten & Konserven",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
103330600000,Monini Basilico,80508878,,,,,Olivenöl,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101141001,Olivenöl,BeSS_01011410,Essig & Öle,BeSS_010114,"Pasta, Zutaten & Konserven",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
103332500000,Monini BIOS Olivenöl,8005510000870,,,,,Olivenöl,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101141001,Olivenöl,BeSS_01011410,Essig & Öle,BeSS_010114,"Pasta, Zutaten & Konserven",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
103334300000,Bio Griechisches Olivenöl,7610200323712,,,,,Olivenöl,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101141001,Olivenöl,BeSS_01011410,Essig & Öle,BeSS_010114,"Pasta, Zutaten & Konserven",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
103334400000,Bio Italienisches Olivenöl,7617027020237,,,,,Olivenöl,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101141001,Olivenöl,BeSS_01011410,Essig & Öle,BeSS_010114,"Pasta, Zutaten & Konserven",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
103337000000,Don Pablo Olivenöl Extra,7617027160940,,,,,Olivenöl,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101141001,Olivenöl,BeSS_01011410,Essig & Öle,BeSS_010114,"Pasta, Zutaten & Konserven",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
103337500000,Bio Spanisches Olivenöl,7613312224700,,,,,Olivenöl,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101141001,Olivenöl,BeSS_01011410,Essig & Öle,BeSS_010114,"Pasta, Zutaten & Konserven",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
103351300000,Bio Favola Olivenöl Extra Vergine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101141001,Olivenöl,BeSS_01011410,Essig & Öle,BeSS_010114,"Pasta, Zutaten & Konserven",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
103502200000,Aus der Region Geschenk-Set Essig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101141003,Essig & Balsamico,BeSS_01011410,Essig & Öle,BeSS_010114,"Pasta, Zutaten & Konserven",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
103502800000,Aus der Region Basilikum Apfelessig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101141003,Essig & Balsamico,BeSS_01011410,Essig & Öle,BeSS_010114,"Pasta, Zutaten & Konserven",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
103504400000,Kressi Kräuteressig,7615200010815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101141003,Essig & Balsamico,BeSS_01011410,Essig & Öle,BeSS_010114,"Pasta, Zutaten & Konserven",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
103525800000,Bio Aceto Balsamico di Modena IGP,7613312046555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101141003,Essig & Balsamico,BeSS_01011410,Essig & Öle,BeSS_010114,"Pasta, Zutaten & Konserven",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
103529200000,Bio Condimento Bianco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101141003,Essig & Balsamico,BeSS_01011410,Essig & Öle,BeSS_010114,"Pasta, Zutaten & Konserven",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
103531200000,Bio Weissweinessig mit Estragon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101141003,Essig & Balsamico,BeSS_01011410,Essig & Öle,BeSS_010114,"Pasta, Zutaten & Konserven",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
103531400000,Bio Apfelessig,7613312126998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101141003,Essig & Balsamico,BeSS_01011410,Essig & Öle,BeSS_010114,"Pasta, Zutaten & Konserven",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
103531500000,Bio Rotweinessig mit Himbeere,7613312127018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101141003,Essig & Balsamico,BeSS_01011410,Essig & Öle,BeSS_010114,"Pasta, Zutaten & Konserven",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
103531700000,Bio Apfelessig Naturtrüb,7613312209288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BeSS_0101141003,Essig & Balsamico,BeSS_01011410,Essig & Öle,BeSS_010114,"Pasta, Zutaten & Konserven",BeSS_0101,Lebensmittel,BeSS_01,Supermarkt
